14.190001,1.5900021,2.480003,16.500004,108.00001,3.300006,3.930007,0.32000798,1.860009,8.700009,1.230011,2.8200119,1680.0,1
13.640001,3.1000018,2.560003,15.200004,116.00001,2.700006,3.030007,0.170008,1.6600089,5.10001,0.960011,3.3600118,845.0,1
14.060001,1.630002,2.280003,16.000004,126.00001,3.000006,3.170007,0.240008,2.100009,5.65001,1.090011,3.710012,780.0,1
12.930001,3.8000019,2.6500032,18.600004,102.00001,2.410006,2.410007,0.250008,1.980009,4.50001,1.0300109,3.520012,770.0,1
13.710001,1.860002,2.360003,16.600004,101.00001,2.6100059,2.880007,0.270008,1.690009,3.80001,1.110011,4.000012,1035.0,1
12.850001,1.600002,2.520003,17.800003,95.00001,2.480006,2.3700068,0.26000798,1.460009,3.93001,1.090011,3.630012,1015.0,1
13.500001,1.810002,2.610003,20.000004,96.00001,2.530006,2.6100068,0.280008,1.6600089,3.52001,1.120011,3.8200119,845.0,1
13.050001,2.0500019,3.2200031,25.000004,124.00001,2.630006,2.680007,0.470008,1.9200089,3.58001,1.130011,3.200012,830.0,1
13.390001,1.770002,2.620003,16.100004,93.00001,2.8500059,2.940007,0.340008,1.450009,4.80001,0.92001104,3.220012,1195.0,1
13.300001,1.720002,2.1400032,17.000004,94.00001,2.400006,2.190007,0.270008,1.350009,3.95001,1.020011,2.770012,1285.0,1
13.870001,1.900002,2.800003,19.400003,107.00001,2.950006,2.970007,0.370008,1.7600089,4.50001,1.250011,3.400012,915.0,1
14.020001,1.680002,2.2100031,16.000004,96.00001,2.650006,2.3300068,0.26000798,1.980009,4.70001,1.0400109,3.5900118,1035.0,1
13.7300005,1.500002,2.7000031,22.500004,101.00001,3.000006,3.250007,0.29000798,2.3800092,5.70001,1.190011,2.710012,1285.0,1
13.580001,1.660002,2.360003,19.100004,106.00001,2.8600059,3.190007,0.220008,1.950009,6.90001,1.090011,2.880012,1515.0,1
13.680001,1.8300021,2.360003,17.200005,104.00001,2.420006,2.690007,0.42000797,1.970009,3.84001,1.230011,2.8700118,990.0,1
13.760001,1.530002,2.7000031,19.500004,132.0,2.950006,2.740007,0.500008,1.350009,5.40001,1.250011,3.000012,1235.0,1
13.510001,1.800002,2.6500032,19.000004,110.00001,2.3500059,2.530007,0.29000798,1.5400089,4.20001,1.100011,2.8700118,1095.0,1
13.4800005,1.810002,2.4100032,20.500004,100.00001,2.700006,2.980007,0.26000798,1.860009,5.10001,1.0400109,3.470012,920.0,1
13.280001,1.640002,2.840003,15.500004,110.00001,2.6000059,2.680007,0.340008,1.360009,4.60001,1.090011,2.780012,880.0,1
13.050001,1.650002,2.550003,18.000004,98.00001,2.450006,2.430007,0.29000798,1.440009,4.25001,1.120011,2.510012,1105.0,1
13.070001,1.500002,2.100003,15.500004,98.00001,2.400006,2.640007,0.280008,1.370009,3.70001,1.1800109,2.690012,1020.0,1
14.220001,3.990002,2.510003,13.200004,128.0,3.000006,3.0400069,0.200008,2.080009,5.10001,0.890011,3.530012,760.0,1
13.560001,1.7100021,2.310003,16.200005,117.00001,3.150006,3.2900069,0.340008,2.340009,6.13001,0.950011,3.380012,795.0,1
13.410001,3.8400018,2.120003,18.800003,90.00001,2.450006,2.680007,0.270008,1.480009,4.28001,0.91001105,3.000012,1035.0,1
13.880001,1.890002,2.590003,15.000004,101.00001,3.250006,3.5600069,0.170008,1.700009,5.43001,0.880011,3.5600119,1095.0,1
13.240001,3.980002,2.290003,17.500004,103.00001,2.640006,2.630007,0.32000798,1.6600089,4.36001,0.820011,3.000012,680.0,1
13.050001,1.770002,2.100003,17.000004,107.00001,3.000006,3.000007,0.280008,2.030009,5.04001,0.880011,3.3500118,885.0,1
14.210001,4.040002,2.4400032,18.900003,111.00001,2.8500059,2.650007,0.300008,1.250009,5.24001,0.87001103,3.3300118,1080.0,1
14.380001,3.5900018,2.280003,16.000004,102.00001,3.250006,3.170007,0.270008,2.190009,4.90001,1.0400109,3.440012,1065.0,1
13.900001,1.680002,2.120003,16.000004,101.00001,3.1000059,3.390007,0.210008,2.1400092,6.10001,0.91001105,3.3300118,985.0,1
14.100001,2.020002,2.4000032,18.800003,103.00001,2.750006,2.920007,0.32000798,2.3800092,6.20001,1.070011,2.750012,1060.0,1
13.940001,1.730002,2.270003,17.400003,108.00001,2.880006,3.5400069,0.32000798,2.080009,8.900009,1.120011,3.1000118,1260.0,1
13.050001,1.730002,2.040003,12.400003,92.00001,2.720006,3.270007,0.170008,2.9100091,7.20001,1.120011,2.910012,1150.0,1
13.830001,1.650002,2.600003,17.200005,94.00001,2.450006,2.990007,0.220008,2.290009,5.60001,1.240011,3.3700118,1265.0,1
13.820001,1.750002,2.4200032,14.000004,111.00001,3.880006,3.740007,0.32000798,1.870009,7.05001,1.010011,3.260012,1190.0,1
13.770001,1.900002,2.6800032,17.100004,115.00001,3.000006,2.7900069,0.39000797,1.6800089,6.30001,1.130011,2.930012,1375.0,1
13.740001,1.670002,2.250003,16.400003,118.00001,2.6000059,2.900007,0.210008,1.620009,5.85001,0.92001104,3.200012,1060.0,1
13.560001,1.730002,2.4600031,20.500004,116.00001,2.960006,2.780007,0.200008,2.450009,6.25001,0.98001105,3.030012,1120.0,1
14.220001,1.7000021,2.300003,16.300003,118.00001,3.200006,3.000007,0.26000798,2.030009,6.38001,0.940011,3.3100119,970.0,1
13.290001,1.970002,2.6800032,16.800003,102.00001,3.000006,3.230007,0.310008,1.6600089,6.00001,1.070011,2.8400118,1270.0,1
13.720001,1.430002,2.500003,16.700005,108.00001,3.400006,3.670007,0.190008,2.040009,6.80001,0.890011,2.8700118,1285.0,1
12.370001,0.940002,1.360003,10.600004,88.00001,1.980006,0.57000697,0.280008,0.420009,1.9500101,1.0500109,1.8200121,520.0,2
12.330001,1.100002,2.280003,16.000004,101.00001,2.050006,1.0900071,0.630008,0.410009,3.27001,1.250011,1.670012,680.0,2
12.640001,1.360002,2.020003,16.800003,100.00001,2.020006,1.410007,0.53000796,0.620009,5.75001,0.98001105,1.5900121,450.0,2
13.670001,1.250002,1.9200029,18.000004,94.00001,2.1000059,1.790007,0.32000798,0.730009,3.80001,1.230011,2.460012,630.0,2
12.370001,1.130002,2.1600032,19.000004,87.00001,3.500006,3.1000068,0.190008,1.870009,4.45001,1.220011,2.8700118,420.0,2
12.170001,1.4500021,2.530003,19.000004,104.00001,1.890006,1.750007,0.45000798,1.0300089,2.95001,1.450011,2.230012,355.0,2
12.370001,1.2100021,2.560003,18.100004,98.00001,2.420006,2.650007,0.370008,2.080009,4.60001,1.190011,2.3000119,678.0,2
13.110001,1.010002,1.700003,15.000004,78.00001,2.980006,3.180007,0.26000798,2.280009,5.30001,1.120011,3.180012,502.0,2
12.370001,1.170002,1.9200029,19.600004,78.00001,2.1100059,2.000007,0.270008,1.0400089,4.68001,1.120011,3.480012,510.0,2
13.340001,0.940002,2.360003,17.000004,110.00001,2.530006,1.300007,0.550008,0.420009,3.17001,1.020011,1.930012,750.0,2
12.210001,1.1900021,1.750003,16.800003,151.0,1.850006,1.280007,0.140008,2.500009,2.85001,1.2800109,3.0700119,718.0,2
12.290001,1.610002,2.2100031,20.400003,103.00001,1.100006,1.020007,0.370008,1.460009,3.05001,0.90601104,1.8200121,870.0,2
13.860001,1.510002,2.6700032,25.000004,86.00001,2.950006,2.8600068,0.210008,1.870009,3.3800101,1.360011,3.160012,410.0,2
13.490001,1.660002,2.240003,24.000004,87.00001,1.880006,1.8400071,0.270008,1.0300089,3.74001,0.98001105,2.780012,472.0,2
12.990001,1.670002,2.600003,30.000004,139.0,3.300006,2.890007,0.210008,1.960009,3.35001,1.3100109,3.500012,985.0,2
11.960001,1.0900021,2.300003,21.000004,101.00001,3.380006,2.140007,0.130008,1.6500089,3.21001,0.99001104,3.130012,886.0,2
11.660001,1.880002,1.9200029,16.000004,97.00001,1.610006,1.5700071,0.340008,1.1500089,3.80001,1.230011,2.140012,428.0,2
13.030001,0.900002,1.710003,16.000004,86.00001,1.950006,2.030007,0.240008,1.460009,4.60001,1.190011,2.480012,392.0,2
11.840001,2.890002,2.230003,18.000004,112.00001,1.720006,1.3200071,0.430008,0.950009,2.65001,0.960011,2.520012,500.0,2
12.330001,0.99000204,1.950003,14.800004,136.0,1.9000059,1.850007,0.35000798,2.760009,3.40001,1.0600109,2.3100119,750.0,2
12.700001,3.8700018,2.4000032,23.000004,101.00001,2.830006,2.5500069,0.430008,1.950009,2.57001,1.190011,3.130012,463.0,2
12.000001,0.92000204,2.000003,19.000004,86.00001,2.420006,2.260007,0.300008,1.4300089,2.50001,1.380011,3.1200118,278.0,2
12.720001,1.810002,2.2000031,18.800003,86.00001,2.200006,2.530007,0.26000798,1.7700089,3.90001,1.1600109,3.140012,714.0,2
12.080001,1.130002,2.510003,24.000004,78.00001,2.000006,1.5800071,0.400008,1.4000089,2.20001,1.3100109,2.720012,630.0,2
13.050001,3.8600018,2.320003,22.500004,85.00001,1.6500059,1.5900071,0.610008,1.620009,4.80001,0.840011,2.010012,515.0,2
11.840001,0.890002,2.580003,18.000004,94.00001,2.200006,2.210007,0.220008,2.350009,3.05001,0.79001105,3.0800118,520.0,2
12.670001,0.98000205,2.240003,18.000004,99.00001,2.200006,1.9400071,0.300008,1.460009,2.62001,1.230011,3.160012,450.0,2
12.160001,1.610002,2.310003,22.800003,90.00001,1.7800059,1.6900071,0.430008,1.5600089,2.45001,1.330011,2.260012,495.0,2
11.650001,1.670002,2.620003,26.000004,88.00001,1.9200059,1.610007,0.400008,1.340009,2.60001,1.360011,3.210012,562.0,2
11.640001,2.0600019,2.4600031,21.600004,84.00001,1.950006,1.6900071,0.48000798,1.350009,2.80001,1.000011,2.750012,680.0,2
12.080001,1.3300021,2.300003,23.600004,70.00001,2.200006,1.5900071,0.42000797,1.3800089,1.74001,1.070011,3.210012,625.0,2
12.080001,1.8300021,2.320003,18.500004,81.00001,1.600006,1.500007,0.52000797,1.6400089,2.40001,1.080011,2.270012,480.0,2
12.000001,1.510002,2.4200032,22.000004,86.00001,1.450006,1.250007,0.500008,1.6300089,3.60001,1.0500109,2.650012,450.0,2
12.690001,1.530002,2.260003,20.700005,80.00001,1.380006,1.4600071,0.580008,1.620009,3.05001,0.960011,2.0600119,495.0,2
12.290001,2.8300018,2.2200031,18.000004,88.00001,2.450006,2.250007,0.250008,1.990009,2.15001,1.150011,3.3000119,290.0,2
11.620001,1.990002,2.280003,18.000004,98.00001,3.020006,2.260007,0.170008,1.350009,3.25001,1.1600109,2.960012,345.0,2
12.470001,1.520002,2.2000031,19.000004,162.0,2.500006,2.270007,0.32000798,3.280009,2.60001,1.1600109,2.630012,937.0,2
11.810001,2.1200018,2.740003,21.500004,134.0,1.600006,0.990007,0.140008,1.5600089,2.50001,0.950011,2.260012,625.0,2
12.290001,1.410002,1.980003,16.000004,85.00001,2.550006,2.500007,0.29000798,1.7700089,2.90001,1.230011,2.740012,428.0,2
12.370001,1.0700021,2.100003,18.500004,88.00001,3.520006,3.750007,0.240008,1.950009,4.50001,1.0400109,2.770012,660.0,2
12.290001,3.170002,2.2100031,18.000004,88.00001,2.8500059,2.990007,0.45000798,2.810009,2.30001,1.4200109,2.8300118,406.0,2
12.080001,2.0800018,1.700003,17.500004,97.00001,2.230006,2.170007,0.26000798,1.4000089,3.30001,1.270011,2.960012,710.0,2
12.600001,1.3400021,1.900003,18.500004,88.00001,1.450006,1.360007,0.29000798,1.350009,2.45001,1.0400109,2.770012,562.0,2
12.340001,2.450002,2.4600031,21.000004,98.00001,2.560006,2.1100068,0.340008,1.3100089,2.80001,0.80001104,3.380012,438.0,2
11.820001,1.720002,1.880003,19.500004,86.00001,2.500006,1.640007,0.370008,1.4200089,2.06001,0.940011,2.440012,415.0,2
12.510001,1.730002,1.980003,20.500004,85.00001,2.200006,1.920007,0.32000798,1.480009,2.94001,1.0400109,3.5700119,672.0,2
12.420001,2.5500019,2.270003,22.000004,90.00001,1.6800059,1.8400071,0.660008,1.4200089,2.70001,0.86001104,3.3000119,315.0,2
12.250001,1.730002,2.120003,19.000004,80.00001,1.6500059,2.030007,0.370008,1.6300089,3.40001,1.000011,3.170012,510.0,2
12.720001,1.750002,2.280003,22.500004,84.00001,1.380006,1.760007,0.48000798,1.6300089,3.30001,0.880011,2.420012,488.0,2
12.220001,1.290002,1.940003,19.000004,92.00001,2.3600059,2.0400069,0.39000797,2.080009,2.70001,0.86001104,3.020012,312.0,2
11.610001,1.350002,2.7000031,20.000004,94.00001,2.740006,2.920007,0.29000798,2.490009,2.65001,0.960011,3.260012,680.0,2
11.460001,3.740002,1.820003,19.500004,107.00001,3.180006,2.5800068,0.240008,3.580009,2.90001,0.750011,2.8100119,562.0,2
12.520001,2.430002,2.1700032,21.000004,88.00001,2.550006,2.270007,0.26000798,1.220009,2.00001,0.900011,2.780012,325.0,2
11.760001,2.680002,2.9200032,20.000004,103.00001,1.750006,2.030007,0.600008,1.0500089,3.80001,1.230011,2.500012,607.0,2
11.410001,0.74000204,2.500003,21.000004,88.00001,2.480006,2.010007,0.42000797,1.440009,3.08001,1.100011,2.3100119,434.0,2
12.080001,1.390002,2.500003,22.500004,84.00001,2.560006,2.2900069,0.430008,1.0400089,2.90001,0.93001103,3.190012,385.0,2
11.030001,1.510002,2.2000031,21.500004,85.00001,2.460006,2.170007,0.52000797,2.010009,1.90001,1.710011,2.8700118,407.0,2
11.820001,1.470002,1.990003,20.800003,86.00001,1.980006,1.600007,0.300008,1.5300089,1.9500101,0.950011,3.3300118,495.0,2
12.420001,1.610002,2.1900032,22.500004,108.00001,2.000006,2.0900068,0.340008,1.610009,2.06001,1.0600109,2.960012,345.0,2
12.770001,3.430002,1.980003,16.000004,80.00001,1.630006,1.250007,0.430008,0.830009,3.40001,0.700011,2.1200118,372.0,2
12.000001,3.430002,2.000003,19.000004,87.00001,2.000006,1.640007,0.370008,1.870009,1.28001,0.93001103,3.0500119,564.0,2
11.450001,2.400002,2.4200032,20.000004,96.00001,2.900006,2.7900069,0.32000798,1.830009,3.25001,0.80001104,3.390012,625.0,2
11.560001,2.0500019,3.230003,28.500004,119.00001,3.180006,5.080007,0.470008,1.870009,6.00001,0.93001103,3.690012,465.0,2
12.420001,4.4300017,2.730003,26.500004,102.00001,2.200006,2.130007,0.430008,1.710009,2.08001,0.92001104,3.1200118,365.0,2
13.050001,5.800002,2.1300032,21.500004,86.00001,2.6200058,2.650007,0.300008,2.010009,2.60001,0.73001105,3.1000118,380.0,2
11.870001,4.310002,2.3900032,21.000004,82.00001,2.8600059,3.030007,0.210008,2.9100091,2.80001,0.750011,3.640012,380.0,2
12.070001,2.160002,2.1700032,21.000004,85.00001,2.6000059,2.650007,0.370008,1.350009,2.76001,0.86001104,3.280012,378.0,2
12.430001,1.530002,2.290003,21.500004,86.00001,2.740006,3.150007,0.39000797,1.7700089,3.94001,0.690011,2.8400118,352.0,2
11.790001,2.130002,2.780003,28.500004,92.00001,2.130006,2.240007,0.580008,1.7600089,3.00001,0.97001106,2.440012,466.0,2
12.370001,1.630002,2.300003,24.500004,88.00001,2.220006,2.450007,0.400008,1.9000089,2.12001,0.890011,2.780012,342.0,2
12.040001,4.300002,2.3800032,22.000004,80.00001,2.1000059,1.750007,0.42000797,1.350009,2.60001,0.79001105,2.5700119,580.0,2
12.860001,1.350002,2.320003,18.000004,122.00001,1.510006,1.250007,0.210008,0.940009,4.10001,0.760011,1.290012,630.0,3
12.880001,2.990002,2.4000032,20.000004,104.00001,1.3000059,1.2200071,0.240008,0.830009,5.40001,0.74001104,1.420012,530.0,3
12.810001,2.3100019,2.4000032,24.000004,98.00001,1.1500059,1.0900071,0.270008,0.830009,5.70001,0.66001105,1.360012,560.0,3
12.700001,3.5500019,2.360003,21.500004,106.00001,1.700006,1.2000071,0.170008,0.840009,5.00001,0.780011,1.290012,600.0,3
12.510001,1.240002,2.250003,17.500004,85.00001,2.000006,0.58000696,0.600008,1.250009,5.45001,0.750011,1.510012,650.0,3
12.600001,2.460002,2.2000031,18.500004,94.00001,1.620006,0.660007,0.630008,0.940009,7.10001,0.73001105,1.5800121,695.0,3
12.250001,4.7200017,2.540003,21.000004,89.00001,1.380006,0.470007,0.53000796,0.800009,3.85001,0.750011,1.270012,720.0,3
12.530001,5.510002,2.6400032,25.000004,96.00001,1.7900059,0.600007,0.630008,1.100009,5.00001,0.820011,1.6900121,515.0,3
13.490001,3.5900018,2.1900032,19.500004,88.00001,1.620006,0.480007,0.580008,0.880009,5.70001,0.810011,1.8200121,580.0,3
12.840001,2.960002,2.610003,24.000004,101.00001,2.320006,0.600007,0.53000796,0.810009,4.92001,0.890011,2.150012,590.0,3
12.930001,2.8100019,2.7000031,21.000004,96.00001,1.5400059,0.500007,0.53000796,0.750009,4.60001,0.770011,2.3100119,600.0,3
13.360001,2.5600019,2.350003,20.000004,89.00001,1.4000059,0.500007,0.370008,0.640009,5.60001,0.700011,2.470012,780.0,3
13.520001,3.170002,2.7200031,23.500004,97.00001,1.5500059,0.52000695,0.500008,0.550009,4.35001,0.890011,2.0600119,520.0,3
13.620001,4.9500017,2.350003,20.000004,92.00001,2.000006,0.800007,0.470008,1.0200089,4.40001,0.91001105,2.0500119,550.0,3
12.250001,3.880002,2.2000031,18.500004,112.00001,1.380006,0.78000695,0.29000798,1.1400089,8.21001,0.650011,2.000012,855.0,3
13.160001,3.5700018,2.1500032,21.000004,102.00001,1.500006,0.550007,0.430008,1.3000089,4.00001,0.60001105,1.680012,830.0,3
13.880001,5.040002,2.230003,20.000004,80.00001,0.98000604,0.340007,0.400008,0.680009,4.90001,0.580011,1.3300121,415.0,3
12.870001,4.610002,2.480003,21.500004,86.00001,1.700006,0.65000695,0.470008,0.860009,7.65001,0.54001105,1.860012,625.0,3
13.320001,3.240002,2.3800032,21.500004,92.00001,1.9300059,0.76000696,0.45000798,1.250009,8.42001,0.55001104,1.620012,650.0,3
13.080001,3.900002,2.360003,21.500004,113.00001,1.4100059,1.390007,0.340008,1.1400089,9.400009,0.570011,1.3300121,550.0,3
13.500001,3.1200018,2.620003,24.000004,123.00001,1.4000059,1.5700071,0.220008,1.250009,8.60001,0.590011,1.300012,500.0,3
12.790001,2.670002,2.480003,22.000004,112.00001,1.480006,1.360007,0.240008,1.2600089,10.80001,0.480011,1.4700121,480.0,3
13.110001,1.900002,2.750003,25.500004,116.00001,2.200006,1.280007,0.26000798,1.5600089,7.10001,0.61001104,1.3300121,425.0,3
13.2300005,3.3000019,2.280003,18.500004,98.00001,1.8000059,0.83000696,0.610008,1.870009,10.52001,0.560011,1.510012,675.0,3
12.580001,1.290002,2.100003,20.000004,103.00001,1.480006,0.58000696,0.53000796,1.4000089,7.60001,0.580011,1.550012,640.0,3
13.170001,5.190002,2.320003,22.000004,93.00001,1.740006,0.63000697,0.610008,1.5500089,7.90001,0.60001105,1.480012,725.0,3
13.840001,4.120002,2.3800032,19.500004,89.00001,1.8000059,0.83000696,0.48000798,1.5600089,9.01001,0.570011,1.640012,480.0,3
12.450001,3.0300019,2.6400032,27.000004,97.00001,1.9000059,0.58000696,0.630008,1.1400089,7.50001,0.67001104,1.730012,880.0,3
14.340001,1.680002,2.7000031,25.000004,98.00001,2.800006,1.310007,0.53000796,2.700009,13.00001,0.570011,1.9600121,660.0,3
13.4800005,1.670002,2.6400032,22.500004,89.00001,2.6000059,1.100007,0.52000797,2.290009,11.75001,0.570011,1.780012,620.0,3
12.360001,3.8300018,2.3800032,21.000004,88.00001,2.300006,0.920007,0.500008,1.0400089,7.65001,0.560011,1.5800121,520.0,3
13.690001,3.260002,2.540003,20.000004,107.00001,1.830006,0.560007,0.500008,0.800009,5.88001,0.960011,1.8200121,680.0,3
12.850001,3.270002,2.580003,22.000004,106.00001,1.6500059,0.600007,0.600008,0.960009,5.58001,0.87001103,2.1100118,570.0,3
12.960001,3.450002,2.350003,18.500004,106.00001,1.390006,0.70000696,0.400008,0.940009,5.28001,0.68001103,1.750012,675.0,3
13.780001,2.760002,2.300003,22.000004,90.00001,1.350006,0.680007,0.41000798,1.0300089,9.580009,0.700011,1.680012,615.0,3
13.7300005,4.360002,2.260003,22.500004,88.00001,1.2800059,0.470007,0.52000797,1.1500089,6.62001,0.780011,1.750012,520.0,3
13.450001,3.700002,2.600003,23.000004,111.00001,1.700006,0.920007,0.430008,1.460009,10.68001,0.85001105,1.560012,695.0,3
12.820001,3.3700018,2.300003,19.500004,88.00001,1.480006,0.660007,0.400008,0.970009,10.26001,0.72001106,1.750012,685.0,3
13.580001,2.5800018,2.6900032,24.500004,105.00001,1.5500059,0.84000695,0.39000797,1.5400089,8.660009,0.74001104,1.800012,750.0,3
13.400001,4.600002,2.860003,25.000004,112.00001,1.980006,0.96000695,0.270008,1.110009,8.50001,0.67001104,1.920012,630.0,3
12.200001,3.0300019,2.320003,19.000004,96.00001,1.250006,0.490007,0.400008,0.730009,5.50001,0.66001105,1.8300121,510.0,3
12.770001,2.390002,2.280003,19.500004,86.00001,1.390006,0.51000696,0.48000798,0.640009,9.900008,0.570011,1.630012,470.0,3
14.160001,2.510002,2.480003,20.000004,91.00001,1.6800059,0.70000696,0.44000798,1.240009,9.700009,0.62001103,1.7100121,660.0,3
13.710001,5.650002,2.4500031,20.500004,95.00001,1.6800059,0.610007,0.52000797,1.0600089,7.70001,0.640011,1.740012,740.0,3
13.400001,3.910002,2.480003,23.000004,102.00001,1.8000059,0.750007,0.430008,1.4100089,7.30001,0.700011,1.560012,750.0,3
13.270001,4.280002,2.260003,20.000004,120.00001,1.590006,0.690007,0.430008,1.350009,10.200009,0.590011,1.560012,835.0,3
13.170001,2.5900018,2.370003,20.000004,120.00001,1.6500059,0.680007,0.53000796,1.460009,9.30001,0.60001105,1.620012,840.0,3
14.130001,4.100002,2.740003,24.500004,96.00001,2.050006,0.76000696,0.560008,1.350009,9.200009,0.61001104,1.6000121,560.0,3
